kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_kecamatan,nama_kecamatan,kode_desa_kelurahan,nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_penyandang,satuan,tahun,id
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210041,BANJARAN,3210041001,GENTENG,32.10.22,BANJARAN,32.10.22.2001,GENTENG,1,ORANG,2021,8813
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210041,BANJARAN,3210041007,SUNIA,32.10.22,BANJARAN,32.10.22.2002,SUNIA,0,ORANG,2021,8814
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210041,BANJARAN,3210041004,DARMALARANG,32.10.22,BANJARAN,32.10.22.2003,DARMALARANG,0,ORANG,2021,8815
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210041,BANJARAN,3210041003,SINDANGPALA,32.10.22,BANJARAN,32.10.22.2004,SINDANGPALA,1,ORANG,2021,8816
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210041,BANJARAN,3210041009,BANJARAN,32.10.22,BANJARAN,32.10.22.2005,BANJARAN,0,ORANG,2021,8817
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210041,BANJARAN,3210041010,KAGOK,32.10.22,BANJARAN,32.10.22.2006,KAGOK,0,ORANG,2021,8818
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210041,BANJARAN,3210041011,CIMEONG,32.10.22,BANJARAN,32.10.22.2007,CIMEONG,3,ORANG,2021,8819
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210041,BANJARAN,3210041012,PANYINDANGAN,32.10.22,BANJARAN,32.10.22.2008,PANYINDANGAN,0,ORANG,2021,8820
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210041,BANJARAN,3210041008,KAREO,32.10.22,BANJARAN,32.10.22.2009,KAREO,0,ORANG,2021,8821
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210041,BANJARAN,3210041006,SANGIANG,32.10.22,BANJARAN,32.10.22.2010,SANGIANG,0,ORANG,2021,8822
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210041,BANJARAN,3210041005,SUNIA BARU,32.10.22,BANJARAN,32.10.22.2011,SUNIA BARU,0,ORANG,2021,8823
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210041,BANJARAN,3210041002,HEGARMANAH,32.10.22,BANJARAN,32.10.22.2012,HEGARMANAH,0,ORANG,2021,8824
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210041,BANJARAN,3210041013,GIRIMULYA,32.10.22,BANJARAN,32.10.22.2013,GIRIMULYA,0,ORANG,2021,8825
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210031,CINGAMBUL,3210031001,SEDAREJA,32.10.23,CINGAMBUL,32.10.23.2001,SEDAREJA,0,ORANG,2021,8826
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210031,CINGAMBUL,3210031003,CIDADAP,32.10.23,CINGAMBUL,32.10.23.2002,CIDADAP,1,ORANG,2021,8827
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210031,CINGAMBUL,3210031004,MANIIS,32.10.23,CINGAMBUL,32.10.23.2003,MANIIS,1,ORANG,2021,8828
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210031,CINGAMBUL,3210031006,NAGARAKEMBANG,32.10.23,CINGAMBUL,32.10.23.2004,NAGARAKEMBANG,0,ORANG,2021,8829
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210031,CINGAMBUL,3210031007,WANGKELANG,32.10.23,CINGAMBUL,32.10.23.2005,WANGKELANG,0,ORANG,2021,8830
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210031,CINGAMBUL,3210031008,CIMANGGU,32.10.23,CINGAMBUL,32.10.23.2006,CIMANGGU,0,ORANG,2021,8831
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210031,CINGAMBUL,3210031010,CINGAMBUL,32.10.23,CINGAMBUL,32.10.23.2007,CINGAMBUL,0,ORANG,2021,8832
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210031,CINGAMBUL,3210031012,CIKONDANG,32.10.23,CINGAMBUL,32.10.23.2008,CIKONDANG,0,ORANG,2021,8833
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210031,CINGAMBUL,3210031009,CIRANJENG,32.10.23,CINGAMBUL,32.10.23.2009,CIRANJENG,0,ORANG,2021,8834
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210031,CINGAMBUL,3210031005,RAWA,32.10.23,CINGAMBUL,32.10.23.2010,RAWA,0,ORANG,2021,8835
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210031,CINGAMBUL,3210031013,KONDANGMEKAR,32.10.23,CINGAMBUL,32.10.23.2011,KONDANGMEKAR,0,ORANG,2021,8836
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210031,CINGAMBUL,3210031002,CINTAASIH,32.10.23,CINGAMBUL,32.10.23.2012,CINTAASIH,0,ORANG,2021,8837
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210031,CINGAMBUL,3210031011,MUKTISARI,32.10.23,CINGAMBUL,32.10.23.2013,MUKTISARI,2,ORANG,2021,8838
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151001,JATISAWIT,32.10.24,KASOKANDEL,32.10.24.2001,JATISAWIT,0,ORANG,2021,8839
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151002,LEUWIKIDANG,32.10.24,KASOKANDEL,32.10.24.2002,LEUWIKIDANG,1,ORANG,2021,8840
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151007,RANJI KULON,32.10.24,KASOKANDEL,32.10.24.2003,RANJI KULON,1,ORANG,2021,8841
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151006,RANJI WETAN,32.10.24,KASOKANDEL,32.10.24.2004,RANJI WETAN,0,ORANG,2021,8842
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151008,GUNUNGSARI,32.10.24,KASOKANDEL,32.10.24.2005,GUNUNGSARI,2,ORANG,2021,8843
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151009,KASOKANDEL,32.10.24,KASOKANDEL,32.10.24.2006,KASOKANDEL,1,ORANG,2021,8844
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151003,GIRIMUKTI,32.10.24,KASOKANDEL,32.10.24.2007,GIRIMUKTI,0,ORANG,2021,8845
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151004,JATIMULYA,32.10.24,KASOKANDEL,32.10.24.2008,JATIMULYA,0,ORANG,2021,8846
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151005,WANAJAYA,32.10.24,KASOKANDEL,32.10.24.2009,WANAJAYA,0,ORANG,2021,8847
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151010,GANDASARI,32.10.24,KASOKANDEL,32.10.24.2010,GANDASARI,2,ORANG,2021,8848
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210091,SINDANG,3210091001,PASIRAYU,32.10.25,SINDANG,32.10.25.2001,PASIRAYU,0,ORANG,2021,8849
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210091,SINDANG,3210091005,SINDANG,32.10.25,SINDANG,32.10.25.2002,SINDANG,0,ORANG,2021,8850
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210091,SINDANG,3210091002,GARAWASTU,32.10.25,SINDANG,32.10.25.2003,GARAWASTU,0,ORANG,2021,8851
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210091,SINDANG,3210091004,INDRAKILA,32.10.25,SINDANG,32.10.25.2004,INDRAKILA,0,ORANG,2021,8852
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210091,SINDANG,3210091006,GUNUNGKUNING,32.10.25,SINDANG,32.10.25.2005,GUNUNGKUNING,0,ORANG,2021,8853
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210091,SINDANG,3210091003,SANGKANHURIP,32.10.25,SINDANG,32.10.25.2007,SANGKANHURIP,0,ORANG,2021,8854
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210091,SINDANG,3210091007,BAYUREJA,32.10.25,SINDANG,32.10.25.2008,BAYUREJA,0,ORANG,2021,8855
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210021,MALAUSMA,3210021009,SUKADANA,32.10.26,MALAUSMA,32.10.26.2001,SUKADANA,0,ORANG,2021,8856
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210021,MALAUSMA,3210021002,WERASARI,32.10.26,MALAUSMA,32.10.26.2002,WERASARI,0,ORANG,2021,8857
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210021,MALAUSMA,3210021003,MALAUSMA,32.10.26,MALAUSMA,32.10.26.2003,MALAUSMA,1,ORANG,2021,8858
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210021,MALAUSMA,3210021008,LEBAKWANGI,32.10.26,MALAUSMA,32.10.26.2004,LEBAKWANGI,5,ORANG,2021,8859
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210021,MALAUSMA,3210021006,CIMUNCANG,32.10.26,MALAUSMA,32.10.26.2005,CIMUNCANG,5,ORANG,2021,8860
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210021,MALAUSMA,3210021007,CIRANCA,32.10.26,MALAUSMA,32.10.26.2006,CIRANCA,3,ORANG,2021,8861
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210021,MALAUSMA,3210021004,BANYUSARI,32.10.26,MALAUSMA,32.10.26.2007,BANYUSARI,0,ORANG,2021,8862
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210021,MALAUSMA,3210021001,BUNINAGARA,32.10.26,MALAUSMA,32.10.26.2008,BUNINAGARA,1,ORANG,2021,8863
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210021,MALAUSMA,3210021005,JAGAMULYA,32.10.26,MALAUSMA,32.10.26.2009,JAGAMULYA,3,ORANG,2021,8864
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210021,MALAUSMA,3210021010,GIRIMUKTI,32.10.26,MALAUSMA,32.10.26.2010,GIRIMUKTI,0,ORANG,2021,8865
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210021,MALAUSMA,3210021011,KRAMAT JAYA,32.10.26,MALAUSMA,32.10.26.2011,KRAMAT JAYA,0,ORANG,2021,8866
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211100,WADO,3211100004,CIMUNGKAL,32.11.01,WADO,32.11.01.2001,CIMUNGKAL,0,ORANG,2021,8867
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211100,WADO,3211100003,GANJARESIK,32.11.01,WADO,32.11.01.2002,GANJARESIK,0,ORANG,2021,8868
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211100,WADO,3211100001,CILENGKRANG,32.11.01,WADO,32.11.01.2003,CILENGKRANG,1,ORANG,2021,8869
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211100,WADO,3211100012,CIKAREO SELATAN,32.11.01,WADO,32.11.01.2004,CIKAREO SELATAN,4,ORANG,2021,8870
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211100,WADO,3211100013,CIKAREO UTARA,32.11.01,WADO,32.11.01.2005,CIKAREO UTARA,0,ORANG,2021,8871
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211100,WADO,3211100014,WADO,32.11.01,WADO,32.11.01.2006,WADO,0,ORANG,2021,8872
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211100,WADO,3211100011,MULYAJAYA,32.11.01,WADO,32.11.01.2007,MULYAJAYA,32,ORANG,2021,8873
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211100,WADO,3211100002,SUKAJADI,32.11.01,WADO,32.11.01.2009,SUKAJADI,0,ORANG,2021,8874
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211100,WADO,3211100017,CISURAT,32.11.01,WADO,32.11.01.2010,CISURAT,0,ORANG,2021,8875
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211100,WADO,3211100016,SUKAPURA,32.11.01,WADO,32.11.01.2011,SUKAPURA,0,ORANG,2021,8876
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211101,JATINUNGGAL,3211101008,SIRNASARI,32.11.02,JATINUNGGAL,32.11.02.2001,SIRNASARI,0,ORANG,2021,8877
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211101,JATINUNGGAL,3211101007,TARIKOLOT,32.11.02,JATINUNGGAL,32.11.02.2002,TARIKOLOT,0,ORANG,2021,8878
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211101,JATINUNGGAL,3211101009,PAWENANG,32.11.02,JATINUNGGAL,32.11.02.2003,PAWENANG,0,ORANG,2021,8879
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211101,JATINUNGGAL,3211101006,SARIMEKAR,32.11.02,JATINUNGGAL,32.11.02.2004,SARIMEKAR,1,ORANG,2021,8880
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211101,JATINUNGGAL,3211101005,BANJARSARI,32.11.02,JATINUNGGAL,32.11.02.2005,BANJARSARI,1,ORANG,2021,8881
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211101,JATINUNGGAL,3211101001,KIRISIK,32.11.02,JATINUNGGAL,32.11.02.2006,KIRISIK,3,ORANG,2021,8882
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211101,JATINUNGGAL,3211101004,SUKAMANAH,32.11.02,JATINUNGGAL,32.11.02.2007,SUKAMANAH,0,ORANG,2021,8883
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211101,JATINUNGGAL,3211101002,CIPEUNDEUY,32.11.02,JATINUNGGAL,32.11.02.2008,CIPEUNDEUY,1,ORANG,2021,8884
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211101,JATINUNGGAL,3211101003,CIMANINTIN,32.11.02,JATINUNGGAL,32.11.02.2009,CIMANINTIN,0,ORANG,2021,8885
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211080,DARMARAJA,3211080007,DARMARAJA,32.11.03,DARMARAJA,32.11.03.2001,DARMARAJA,2,ORANG,2021,8886
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211080,DARMARAJA,3211080006,DARMAJAYA,32.11.03,DARMARAJA,32.11.03.2002,DARMAJAYA,0,ORANG,2021,8887
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211080,DARMARAJA,3211080004,SUKAMENAK,32.11.03,DARMARAJA,32.11.03.2003,SUKAMENAK,0,ORANG,2021,8888
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211080,DARMARAJA,3211080014,SUKARATU,32.11.03,DARMARAJA,32.11.03.2005,SUKARATU,0,ORANG,2021,8889
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211080,DARMARAJA,3211080011,CIKEUSI,32.11.03,DARMARAJA,32.11.03.2006,CIKEUSI,1,ORANG,2021,8890
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211080,DARMARAJA,3211080008,CIPEUTEUY,32.11.03,DARMARAJA,32.11.03.2007,CIPEUTEUY,0,ORANG,2021,8891
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211080,DARMARAJA,3211080012,CIEUNTEUNG,32.11.03,DARMARAJA,32.11.03.2009,CIEUNTEUNG,5,ORANG,2021,8892
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211080,DARMARAJA,3211080018,KARANGPAKUAN,32.11.03,DARMARAJA,32.11.03.2010,KARANGPAKUAN,0,ORANG,2021,8893
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211080,DARMARAJA,3211080019,PAKUALAM,32.11.03,DARMARAJA,32.11.03.2011,PAKUALAM,1,ORANG,2021,8894
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211080,DARMARAJA,3211080003,NEGLASARI,32.11.03,DARMARAJA,32.11.03.2013,NEGLASARI,0,ORANG,2021,8895
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211080,DARMARAJA,3211080013,TARUNAJAYA,32.11.03,DARMARAJA,32.11.03.2015,TARUNAJAYA,0,ORANG,2021,8896
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211080,DARMARAJA,3211080020,RANGGON,32.11.03,DARMARAJA,32.11.03.2016,RANGGON,0,ORANG,2021,8897
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211090,CIBUGEL,3211090002,JAYAMEKAR,32.11.04,CIBUGEL,32.11.04.2001,JAYAMEKAR,0,ORANG,2021,8898
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211090,CIBUGEL,3211090001,BUANAMEKAR,32.11.04,CIBUGEL,32.11.04.2002,BUANAMEKAR,0,ORANG,2021,8899
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211090,CIBUGEL,3211090003,CIBUGEL,32.11.04,CIBUGEL,32.11.04.2003,CIBUGEL,0,ORANG,2021,8900
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211090,CIBUGEL,3211090005,SUKARAJA,32.11.04,CIBUGEL,32.11.04.2004,SUKARAJA,2,ORANG,2021,8901
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211090,CIBUGEL,3211090006,CIPASANG,32.11.04,CIBUGEL,32.11.04.2005,CIPASANG,0,ORANG,2021,8902
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211090,CIBUGEL,3211090004,TAMANSARI,32.11.04,CIBUGEL,32.11.04.2006,TAMANSARI,0,ORANG,2021,8903
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211090,CIBUGEL,3211090007,JAYAMANDIRI,32.11.04,CIBUGEL,32.11.04.2007,JAYAMANDIRI,0,ORANG,2021,8904
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211071,CISITU,3211071006,CISITU,32.11.05,CISITU,32.11.05.2001,CISITU,1,ORANG,2021,8905
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211071,CISITU,3211071005,SITUMEKAR,32.11.05,CISITU,32.11.05.2002,SITUMEKAR,0,ORANG,2021,8906
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211071,CISITU,3211071010,PAJAGAN,32.11.05,CISITU,32.11.05.2003,PAJAGAN,0,ORANG,2021,8907
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211071,CISITU,3211071007,CIGINTUNG,32.11.05,CISITU,32.11.05.2004,CIGINTUNG,0,ORANG,2021,8908
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211071,CISITU,3211071001,SUNDAMEKAR,32.11.05,CISITU,32.11.05.2005,SUNDAMEKAR,0,ORANG,2021,8909
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211071,CISITU,3211071004,LINGGAJAYA,32.11.05,CISITU,32.11.05.2006,LINGGAJAYA,0,ORANG,2021,8910
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211071,CISITU,3211071008,RANJENG,32.11.05,CISITU,32.11.05.2007,RANJENG,0,ORANG,2021,8911
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211071,CISITU,3211071009,CILOPANG,32.11.05,CISITU,32.11.05.2008,CILOPANG,0,ORANG,2021,8912
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211071,CISITU,3211071002,CIMARGA,32.11.05,CISITU,32.11.05.2009,CIMARGA,1,ORANG,2021,8913
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211071,CISITU,3211071003,CINANGSI,32.11.05,CISITU,32.11.05.2010,CINANGSI,0,ORANG,2021,8914
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,3211070020,SITURAJA UTARA,32.11.06,SITURAJA,32.11.06.2001,SITURAJA UTARA,2,ORANG,2021,8915
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,3211070018,SITURAJA,32.11.06,SITURAJA,32.11.06.2002,SITURAJA,0,ORANG,2021,8916
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,3211070012,MEKARMULYA,32.11.06,SITURAJA,32.11.06.2003,MEKARMULYA,0,ORANG,2021,8917
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,3211070013,CIKADU,32.11.06,SITURAJA,32.11.06.2004,CIKADU,0,ORANG,2021,8918
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,3211070001,BANGBAYANG,32.11.06,SITURAJA,32.11.06.2005,BANGBAYANG,0,ORANG,2021,8919
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,3211070002,KADUWULUNG,32.11.06,SITURAJA,32.11.06.2006,KADUWULUNG,0,ORANG,2021,8920
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,3211070014,KARANGHEULEUT,32.11.06,SITURAJA,32.11.06.2007,KARANGHEULEUT,1,ORANG,2021,8921
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,3211070015,CIJELER,32.11.06,SITURAJA,32.11.06.2008,CIJELER,0,ORANG,2021,8922
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,3211070016,AMBIT,32.11.06,SITURAJA,32.11.06.2009,AMBIT,1,ORANG,2021,8923
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,3211070019,JATIMEKAR,32.11.06,SITURAJA,32.11.06.2010,JATIMEKAR,0,ORANG,2021,8924
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,3211070011,CIJATI,32.11.06,SITURAJA,32.11.06.2011,CIJATI,1,ORANG,2021,8925
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,3211070022,PAMULIHAN,32.11.06,SITURAJA,32.11.06.2012,PAMULIHAN,1,ORANG,2021,8926
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,3211070021,MALAKA,32.11.06,SITURAJA,32.11.06.2013,MALAKA,1,ORANG,2021,8927
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,3211070017,SUKATALI,32.11.06,SITURAJA,32.11.06.2014,SUKATALI,0,ORANG,2021,8928
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211070,SITURAJA,3211070023,CICARIMANAH,32.11.06,SITURAJA,32.11.06.2015,CICARIMANAH,0,ORANG,2021,8929
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211140,CONGGEANG,3211140004,CONGGEANG KULON,32.11.07,CONGGEANG,32.11.07.2001,CONGGEANG KULON,1,ORANG,2021,8930
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211140,CONGGEANG,3211140005,CONGGEANG WETAN,32.11.07,CONGGEANG,32.11.07.2002,CONGGEANG WETAN,13,ORANG,2021,8931
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211140,CONGGEANG,3211140003,CIPAMEKAR,32.11.07,CONGGEANG,32.11.07.2003,CIPAMEKAR,0,ORANG,2021,8932
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211140,CONGGEANG,3211140006,CIBEUREUYEUH,32.11.07,CONGGEANG,32.11.07.2004,CIBEUREUYEUH,0,ORANG,2021,8933
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211140,CONGGEANG,3211140002,JAMBU,32.11.07,CONGGEANG,32.11.07.2005,JAMBU,1,ORANG,2021,8934
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211140,CONGGEANG,3211140008,BABAKAN ASEM,32.11.07,CONGGEANG,32.11.07.2006,BABAKAN ASEM,2,ORANG,2021,8935
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211140,CONGGEANG,3211140007,PADAASIH,32.11.07,CONGGEANG,32.11.07.2007,PADAASIH,2,ORANG,2021,8936
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211140,CONGGEANG,3211140009,UNGKAL,32.11.07,CONGGEANG,32.11.07.2008,UNGKAL,2,ORANG,2021,8937
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211140,CONGGEANG,3211140011,KARANG LAYUNG,32.11.07,CONGGEANG,32.11.07.2009,KARANG LAYUNG,0,ORANG,2021,8938
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211140,CONGGEANG,3211140010,CACABAN,32.11.07,CONGGEANG,32.11.07.2010,CACABAN,1,ORANG,2021,8939
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211140,CONGGEANG,3211140001,NARIMBANG,32.11.07,CONGGEANG,32.11.07.2011,NARIMBANG,0,ORANG,2021,8940
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211140,CONGGEANG,3211140012,CIBUBUAN,32.11.07,CONGGEANG,32.11.07.2012,CIBUBUAN,0,ORANG,2021,8941
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211150,PASEH,3211150003,PASEHKIDUL,32.11.08,PASEH,32.11.08.2001,PASEHKIDUL,1,ORANG,2021,8942
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211150,PASEH,3211150008,PASEH KALER,32.11.08,PASEH,32.11.08.2002,PASEH KALER,0,ORANG,2021,8943
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211150,PASEH,3211150002,LEGOK KIDUL,32.11.08,PASEH,32.11.08.2003,LEGOK KIDUL,0,ORANG,2021,8944
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211150,PASEH,3211150001,LEGOK KALER,32.11.08,PASEH,32.11.08.2004,LEGOK KALER,0,ORANG,2021,8945
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211150,PASEH,3211150007,BONGKOK,32.11.08,PASEH,32.11.08.2005,BONGKOK,0,ORANG,2021,8946
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211150,PASEH,3211150006,PADANAN,32.11.08,PASEH,32.11.08.2006,PADANAN,1,ORANG,2021,8947
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211150,PASEH,3211150005,PASIRREUNGIT,32.11.08,PASEH,32.11.08.2007,PASIRREUNGIT,0,ORANG,2021,8948
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211150,PASEH,3211150004,CIJAMBE,32.11.08,PASEH,32.11.08.2008,CIJAMBE,0,ORANG,2021,8949
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211150,PASEH,3211150009,HAURKUNING,32.11.08,PASEH,32.11.08.2009,HAURKUNING,0,ORANG,2021,8950
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211150,PASEH,3211150010,CITEPOK,32.11.08,PASEH,32.11.08.2010,CITEPOK,0,ORANG,2021,8951
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211181,SURIAN,3211181002,WANASARI,32.11.09,SURIAN,32.11.09.2001,WANASARI,0,ORANG,2021,8952
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211181,SURIAN,3211181001,WANAJAYA,32.11.09,SURIAN,32.11.09.2002,WANAJAYA,0,ORANG,2021,8953
